part_id,open_response
804,Hillary is pro minorities Donald is anti minorities. Hiliary is pro woman Donald is anti woman. I'm a woman and a minority.
805,I think Donald Trump is racist and he is a dickhead.  Hillary is alright.
806,"I believe Hillary is the safer choice. However, I believe Trump has more potential to doing great things but also very very bad things. I struggle to choose between the ""safer"" option and the ""more potential"" option."
807,"Clinton is focused on helping women and minorities, but Trump wants to push us back to the 1950s. He finds women ti be objects, not people. he is hateful towards immigrants, and is a cheat. Clinton is strong, clearheaded, and a will be an excellent president."
808,I fear that Hillary is going to win the election and ruin our great nation. Trump is the lesser of two evils.
809,"I think they are both pretty terrible candidates for president. However, Hillary can not be trusted. While Trump is not ideal, Hillary is actually dangerous. She has proven that she abuses her power for her own benefit and I believe that is she is elected some very negative historic events will take place. "
810,They're both scum and Ron Paul should be President.
811,"I find that both candidates are the worst major party selections in history. Hillary is corrupt and can not be trusted. Donald has pros and cons, but is a loose canon. I can not respect either one of them. The two 3rd party options are both very respectable, and each would make a very honorable president. "
812,"I think Trump is a very crass man. His views on women, people of color, and just the world in general are terrible and outdated. I do not think he should be a role model for anyone much less a representative of this country. Clinton, while she has her flaws, is much preferable as a Politician and a President. She is well-spoken and well-versed on the issues. I feel she'd actually listen to an individual and take their words into considerations whereas Trump is a 'my way or the highway' type of leader. "
813,I think this is the worst election ever.  It is like saying here are 2 piles of poop. Pick the one that has the least amount of flies. 
814,"I believe Hillary Clinton is the more liberal of the two, and has the best interests of the country at heart. I think Donald Trump has his own best interests at heart."
815,"Hilliary is a liar, Trump is a bully.  Two worst choices ever!"
816,"Both are liars, but I think that Donald Trump is a psychopath and a dangerous man. "
817,I think both candidates are horrible people that are bad for the country as a whole.
818,"I cannot in good conscience vote for either. A liar and a bigot, those are our choices, so with that in mind I have to do what is the honorable thing and choose neither."
819,I support Hillary Clinton because her policy positions are closest to my own. I do not support Trump because his views are divisive. 
820,"I dont really care for either candidate, but I definitely dont want Trump to win."
821,"Neither are particularly trustworthy. Neither inspire confidence or enthusiasm. One (Clinton) is competent, and the other isn't. That said, I will be voting for Jill Stein. "
822,"dt- i believe is a start to a much needed change. is it going to happen overnight?.. no but he relates to a common american. wealth or not, he is not a bought out politician /  / hc- she is the same of what we have had the last 30 years. a well groomed/bought out politician. we need rid of these career politicians and a common man back in office"
823,They both seem to br creating and fostering the belief that the two parties are so diametrically opposed that intelligent and calm discussion is impossible and though I do believe Clinton is better she has a history of wildly varying opinions depending on when and whos around when youre talking to her and given the current election neither has talked policy( besides vague socially current topics in months) so while I support Clinton I honestly have no clue were her policy stand now and they could have change in the last few months since shes spoken of them
824,Very good
825,"I find Trump to be pompous and ill mannered, I find Clinton to be smart and well intentioned"
826,"I dislike both candidates but I dislike more what Clinton stands for.  A lot of candidates run on platforms of change.  Clinton's catch-phrase is stronger together yet she is dividing americans and trying to get elected by patronizing african americans and latinos/""undocumented"".  Trump is not presidential but after eight years of nonsense (lowest premiums ever my ass Hillary) its time for a new, American perspective."
827,"I think that they are very focused on their goals. They like to insult each other, and that the "
828,I like Hillary Clinton because she has more experience than Donald Trump.  I do not like Donald Trump because he is a bully.  Hillary Clinton has a better temperament to be the president than Donald Trump.
829,Donald Trump is unqualified to be president. Hillary Clinton is qualified to be president. 
830,Hillary cannot do as much damage as Trump. It's a choice between two evils but she is the far more preferable of the two.
831,"I feel as though Hilary Clinton is very currpot.  I feel as though if she were any other person she would be in jail right now.  She has used money to not only stay out of jail but to become a presidential candidate.  She has no idea the troubles of the average American.  She speaks a good game and has a convincing grandma face, but is not like any grandma you would like to have.  Trump is more honest.  He may say horrible things, but that is because it is what he actually believes.  He is less intelligent and not a great public speaker, but I believe he will do the things he says he will do."
832,I think Clinton is an evil liar and a murderer. There are bodies dropping around her throughout her and her husband's careers. She is fake and is only looking out for herself. She is a hypocrite. Trump may not be the nicest candidate to ever run but I like that he says what he means and I hope that most of what he promises comes to be true.
833,"I am afraid a Trump presidency and cabinet will attempt to overturn Roe V. Wade. I fear that they will also defund planned parenthood. Iuse PP for yearly gynocological visits and birth control, without them ,I will have to see a specialist that I can not afford, and my cost of BC will go up substantially. I think that is bad because it also shows that Trump doesn't understand women's needs. I like Hillary because she will not do those things."
834,"The candidates for the presidential election are limited, so strategic voting is necessary to choose the lesser evil of the two main candidates."
835,"There is no good side, I think we can establish that. But I am a Bernie Sanders supporter, and in order for him to take control on the Senate, we need a Hillary Clinton presidency, and I absolutely support that. I may not like Clinton 100% in terms of who she is, and her past, but I agree with what she wants to put in place as a president, and I will vote for that. Trump is much too racist and hateful. He has no compassion, and is quite stupid, and hypocritical. I do not agree with him on anything. I also absolutely will NOT vote for someone who is stupid enough to think that climate change is a hoax. He is literally rejecting science, and that is ludicrous to me. I also believe I should have the rights to my own body; he is a selfish being. He is a misogynist, and I will not support a rapist."
836,"Hillary is a phony and has committed many crimes due to her greed and lust for power.  She belongs in jail not the White House.  Her crimes are obvious and the evidence is overwhelming.   If you can't see this, ask a 12 year-old child to explain it to you.  Hillary cares about Hillary, not the well-being of America.   /  / Trump although somewhat brash, is not a career politician and is not in it for the money.  I think he genuinely cares about America. "
837,NA
838,I am wary of the hype and rhetoric on both sides. A choice between two major players with massive concerns is not much of a choice. I am discouraged at the way this (and most) elections have proceeded. Trump seems like a salesman hawking a snake-oil product while Clinton seems like a shyster out for whatever personal advantage she can gain.
839,"The bipartisan candidates are both awful, but no one stands behind third-party candidates enough to make them viable. Nevertheless, Johnson has my vote because his philosophies are the most similar to mine and if the country could just ditch the bipartisan farce, we could have better options this go around."
840,"I think Hillary has the experience to run the country and I agree with most of her views on social policy and foreign affairs.  I find nothing to align me with Donald Trump.  He is a bigot, and not able to run his own business without resorting to bankruptcy.  I don't think he could run any country, much less one as complex as America.  "
841,"i think that they ARE BOTH VERY GOOD. If i had to , i would  vote for hilary. all in all, they are just looking out for themselves"
842,"I think that both candidates are bad.  This election is like a nightmare, or The Twilight Zone."
843,"Trump is a misogynistic panderer.He really has no set of views I can grasp and debate. /   Hillary is a sleazy, lying fraud.I despise her even more than the Donald."
844,"I think Trump is a bigot with ultra conservative ideals. He is scary and disrespects women. Although I am not a huge fan of Hillary, I do think she has good ideas and is much more qualified."
845,"Hillary isn't perfect, but Trump is dangerous. How anyone with any decency can vote for a man who mocks handicapped people and belittles women is just mind blowing."
846,"I am not really a fan of Donald Trump, however, I won't sell my soul by voting for Killery.  She should have been in jail long ago.  Donald Trump's biggest downfall is he's too passionate to hold his tongue still when he gets upset.  Hillary's biggest downfall is she's as corrupt as they come.  From Watergate to Weinergate, she's proven that she will do and say whatever it takes to get what she wants.  It's those types of people that should be disqualified from any type of office. "
847,"I voted for Clinton and I wasn't very happy with the decision, but it was better than a vote for trump in my opinion. It was really depressing to look at the ballot and have to choose between these two. If I had the funds to move to another country, I would be on the next plane. America's fucked in the head!"
848,I feel that Hillary Clinton is full of lies and Donald Trump is not nearly prepared to be President of the United States.
849,"I am not particularly in favor of Hillary Clinton, but I think that Donald Trump would be a disaster for this country. He is dishonest and bigoted. And it is terrifying to think that so many people in this country support him."
850,"I think that Clinton is the most qualified, but not trustworthy. I think that Trump could have been a good choice, but he has gathered too much support from racists. Either way, we are in trouble as a nation."
851,I feel both candidates are flawed.  It will be hard to lead America forward with the two choices.  It is terrible that no other qualified candidate in both parties were given a chance to be voted on.  
852,"We are screwed! I choose to support the one who is pro life and hasn't turned their head to breaking major security breaches. It would also POSSIBLY be good to have a non lifetime-politician in there for a change. I just pray he learns how to control his mouth, which is unlikely. So, like I said, either way I do not feel good about either candidate. Trump is a smart man and has some smart people working for him and he is good at delegating which is important. That shows he is a good leader to start."
853,"While I do agree that Trump would be horrible for our country,  I resent  being made to vote for someone as evil as Hilary to assure he doesn't get into office. "
854,"I don't care for either of the main candidates. Both of them lack character. Clinton seems far worse, though because she tells each group what she thinks they want to hear, rather than what she believes. Plus, she has constantly been surrounded by charges of criminal acts throughout her life. The accusations against Trump concerning women just surfaced now, a few weeks out from the election!  So they seem not very credible. These women have had years to speak out and are just doing it now? Odd!"
855,"The 2016 Presidential Election leaves me feeling a great deal of disappointment when it comes to the candidates- /  / Donald Trump cannot even be considered a politician, as he has no prior experience working in the Public Sector. He is also ill-tempered and unconventionally opinionated, leaving a great deal of chance for something to go horribly wrong in his politics. People like him because he's not afraid to step on toes, but that's precisely why we should be scared of a Trump Presidency. /  / Hillary Clinton is the lesser of the two evils when we're discussing through this Two-Party system. She is corrupt and sneaky, which means she carries quite a bit of baggage with her wherever she goes, and if that baggage infiltrates the White House for 4 years, we'll find ourselves in quite a bit of hot water. However, as much as we hate to admit it, every politician is somewhat corrupt, and has things going on behind closed doors. The only difference is Hillary was exposed for it. It worries me more that she's not skilled enough to keep it behind those closed doors. I'm 100% unhappy that it happens, but if we knew everything that went on in politics we would be in a state of chaos. / "
856,"Despite the fact that Donald Trump does not think before he speaks, I believe that as an outsider he will be able to incite some sort of positive change on Capitol Hill. I also appreciate the fact that he is not a part of the ""Good Ole Boys"" club. In terms of Hillary, I do not believe she should even have been permitted to run for president as she was and now is again part of a federal investigation. Frankly, the skeletons in Hillary Clinton's closet concern me much more than those in Trump's. "
857,I believe both of them can't be trusted and I stand undecided because it is hard to determine which one i trust more. 
858,"I am really not in favor of any of them.  I think Trump ""talks big"" and doesn't how to implement any of his plans.  Clinton has a hint of dishonesty and only stayed with her husband to get ahead politically."
859,"Donald Trump openly carries favor with racists, he is the next step in the GOP's drive to use racism to win over the working class. Hillary Clinton is a terrible candidate but at least she isn't being supported by the KKK."
860,Trump is a bad dude with very bad ideals. Hillary is really shady but is the lesser of two evils.
861,"My vote is for Hillary since she favours middle class people like me. Moreover, I am not favorable for Donald Trump at all. Hillary will surely do something for our country's betterment. "
862,"I can't in conscience vote for either Donald or Hillary, they're are both liars that are potentially bad for our country. However, if I was absolutely forced to choose, I think Hillary is a safer choice."
863,"I dislike Hillary because she's the epitome of a lying, scandal-plagued politician who says one thing to the public and an entirely different thing to people behind closed doors. She's corrupt, money hungry woman who cheated to win the DNC. Additionally, paying thugs to incite violence and harm innocent people is just wrong. And she screwed the Haitians out of their relief money and accepts millions from foreign governments (that punish/execute women and gays) in a pay for play scheme while claiming she's a champion for gay and women's rights. Not to mention the racist/sexist/anti-Semitic nonsense spewed in her emails while hypocritically calling Trump those very words. I could go on and on and on... /  / Trump on the other hand can't be bought and I sincerely believe he's in it for the American people. His views on terror, trade, the economy, healthcare AND TAXES are so much more appealing than Hillary's.  Trump isn't perfect nor is he a saint, but I'll take my chances with him rather than another lying politician who sits back and does nothing while the people continue to suffer."
864,"I'm not really fond of Clinton but I think she has the temperament and intelligence needed to be our next president.  I don't really like the secrecy she is know for but I think that between the two candidates, she is the best choice. /  / I do not like Trump at all.  He is an entertainer who knows exactly what his supporters want to hear and that's what he preaches.  He may not believe the crap he is saying but he knows his supports believe it so he will continue the rhetoric.  He doesn't handle himself very well when attack and lack self control.  He would be a poor choice."
865,"Hillary Clinton seems to be a politician who genuinely wants to be of public service, but has the burden of a lifetime spent negotiating a financially motivated political landscape and all the obligations that brings.   /  / Donald Trump seems to want power for himself alone. He makes no effort to build a consensus even with his own party or own campaign. There is no team and it seems clear that Trump has no desire for one. Nothing could seem less American, or democratic, to me than having a leader clearly unwilling to work with others. "
866,Trump is an egomaniac with no clear plans for the future. He breeds hatred and having him in office would be a disaster.
867,Hilary is clearly the safer option. Trump should be in charge of our country. Hilary can at least do no worse than what she's already done.
868,"I think that America is in bad shape.   It is very sad that we only have these two candidates to choose from.  Either way, we will not improve the country with candidates of this caliber."
869,"Donald Trump is a patriot. He lives here, loves it here, and is tired of it not being a great country like it once was. His wallet is affected by the economy just like everyone else's. He is not sitting back and letting someone else fix it, and probably mess it up more. He is standing up and taking control.  Isn't that what having the wealth and influence that he has is supposed to be used for?  He is doing what we teach our kids to do. Stand up and be proud of your country. Stand up for what's right. Amen to Donald Trump."
870,"I agree almost completely with the blog post. I have a lot of concerns about Trump's impulsiveness and childish behavior and how that could seriously negatively impact the US. Trump talks out both side of his mouth and comes off negatively way more than positively especially in ""behind the scenes"" and unscripted events.  / I'm not thrilled with Hillary but she is absolutely far better qualified. I also see her husband as an asset since he was POTUS. Her experience within the system, her concern for social issues, and her contacts within the Washington heirarchy are all assets in this election."
871,Donald Trump is dangerous.  Hillary Clinton is experienced.
872,"I am passionately neutral, however, Clinton is a well known figure, and simply, from that, there is some trust. / However, I do NOT understand why Trump is even applying for this job! Has he got nothing else going on???"
873,I do not feel either candidate is qualified to run our country. I do not feel either was the people's choice for the party. This election feels like it is not the people's candidates but instead run by big buissness and politicians. The people are not getting a real voice. I normally vote in elections but I am having a hard time voting this election because neither candidates seem qualified to run the country. 
874,Heart attack vs cancer
875,"Both Hillary and Trump have major issues and I don't feel comfortable voting for either of them.  Clinton matches my views more closely because at least she has a progressive democratic platform negotiated by Bernie that she has to try and stick to.  Donald represents everything about this country that needs to be changed, he is a bigot, an elitist, anti-immigrant and minority, chauvinist. His policies and legislation will mainly help the corporate elites and wealthy, he is only in this for business interests. He welcomes support from white supremacy groups and his dangerous rhetoric is fueling racist sentiment and the rise of the alt right."
876,"I think that is a clear choice, since Trump is rabidly crazy. What other choice is there but Hillary?"
877,"Political leader is better, who thinks fr the betterment of peolple. Hllary has long time experience as political leader, while trump has more smartness to deal with present situation"
878,"I feel that as a woman I am unable to agree with the Trump/ Pence campaign. Both men are very racist, sexist bigots and I would be throwing away everything women have worked for by voting for such a misogynistic candidate."
879,"Both candidates have different skeletons in their closets... mostly exposed and exploited 200% by the media. Hilary Clinton has a lot of experience in government and politics. However, experience does not necessarily mean she is the best candidate. Donald Trump brings a different mindset... an outsider of politics. But this mindset may do more harm than good. "
880,"Donald Trump is a loose canon, but his overall values regarding business and trade favor American jobs. Hillary Clinton is a democratic socialist, which I believe favors too big government. I think a smaller government without so much intervention would be better for most people. I don't think Medicare is well run and I haven't met anyone who Obamacare has helped. College tuition has skyrocketed and most middle class kids cannot afford to go to a decent school. The middle class can't afford their own child's education let alone pay for some other kid's education through higher taxes even if they have saved since their own child was born. Higher taxes and more government programs for healthcare and education wastes a lot of money, let the people control their own money and support small business which will help everyone. Before the problems, like poor education and random violence, in the inner cities can be fixed we need to better support the families there. A single mom barely scraping by cannot give the kids the time they need to do well in school and stay off the streets."
881,They both suck
882,"Between Hillary and Trump, there is no comparison. No, Hillary is not perfect. She has been in public service for several decades so she's made a few mistakes, but no more than your average public servant. Trump is a loud-mouthed, arrogant misogynist who is one insult away from World War 3. He has no business in the White House."
883,"I would like to vote Trump, since I think he will make the American again. I do not like Clinton at all, she lies to the country and peoples. Most of my friends have some opinions with me."
884,I think Clinton is more reliable than Trump. 
885,"I believe that Donald Trump is not to be trusted at all.  The man is the literal definition of a narcissist.  With the people that are behind his campaign, and both their and his history in the political arena, it is imperative that he does not become the President.  On the other hand, despite her obvious flaws and the continuing effort of the Republican Party and their news outlets, Hillary Clinton has the experience and track record to lead our country."
886,#wikileaks. if you are voting for hillary at this point you are a sheep. she is clearly the dirtiest politician of all time. she cannot win if we are too survive as a country. 
887,"Trump is honest and we really need him to do some fixing towards the country. He look s american and talks american. Hilary can take leadership, but it might hurt america in certain places. Trump will do what some others haven't. Hilary just want to make an impression, that she looks good and that's all this country needs."
888,my views are exactly the same views as I read in this survey. Hilary has more experience and I feel trump just has it out for himself.
889,im undecided
890,"Trump is racist, sexist, and inexperienced. Clinton is experienced and will do fine."
891,"I am not a fan of Hillary Clinton's but given that the alternative is Trump, it made my vote very easy to cast. Trump appeals to the lowest common denominator in society and has legitimized racism."
892,Neither of the candidates are very good. Hope we have only one term of either of them.
893,Trump is a loose cannon but I agree with more of his policies. Hilary is a snake in the grass.
894,HILLARY CAN NOT PROTECT CLASSIFIED DOCUMENTS.  ANYONE ELSE WOULD BE IN JAIL OVER THIS.  I STILL BELIEVE SHE WILL HAVE SOMEONE TAKE THE FALL FOR HER.  NOT RIGHT.  HER FOUNDATION IS NOT LEGIT.  SHE IS RESPONSIBLE FOR BENGHAZI.  SHE IS NOT PRESIDENTIAL MATERIAL.  DONALD TRUMP IS NOT PRESIDENTIAL MATERIAL EITHER.  BUT HE IS BETTER THAN HILLARY.
895,"At first, I was anti-Tump.  My views on him have progressed to a strong like.  I think he has a better idea of where this country needs to go than Clinton does.  I hope Clinton does not get in office, but I believe she has a better chance than Trump. I will not like it if she does get into office as you can't trust anything that comes out of her mouth. "
896,I believe that the election is hard to swallow this term and it's every person for themselves 
897,I think Hillary is a liar and cannot be trusted. I think Donald Trump is honest and is patriotic. He will do his best to do what is right for this country to get it back on track.
898,"I feel that they are two sides of the same coin. I don't trust either one of them and I don't understand how we got to the point where we have to choose between these two people, of everyone in the country. No matter which one wins we lose as a country."
899,"Donald Trump, to me, is a very dangerous man - Hillary, though a little on the secretive side, is level headed and works tirelessly for the country."
900,"I really fear Donald Trump in office. I think my rights as a woman will be i question. I don't think Hillary is as right for the country as a potential candidate should be, but it's better her than Trump."
901,"Trump's views and ideas change depending on who he is talking to, much more so than other candidates. He also places blame on china and mexico without acknowledging it's in fact american businesses that have shipped ""our"" jobs to those countries. He cannot be trusted to follow through with anything that he says. Clinton isn't much better, but still better than Trump."
902,"I strongly support Trump over Hillary. It's not that I even like Trump all that well. It is how terrible Hillary is. She lies constantly. The email scandal, she said she didn't know the ""C"" ,meant confidential. Seriously?? Why not just admit, hey I made a mistake. It would be a hell of a lot better than telling lies. Trump has made horrible comments about women and different races, but overall I think he would be better than Hillary. "
903,"Donald Trump has been a joke for as long as I can even remember. Hell, even SNL did skits about him in the early 90s, and now he's a viable candidate for presidency? You must be joking. Maybe next year I should run, since I have about as much experience as he does. Except I haven't been accused of sexual assault, rape, excessive fraud, tax evasion, or theft."
904,"Meh, Hillary knows what to do. Fuck Trump."
905,"I am definitely not in favor of a candidate who has commited a felony! That is immoral and goes against what this country stands for. How can you trust a leader like that. Donald Trump may not be perfect, but he is honest and with the right people by his side I believe he will do well to serve as our next President of the United States of America!!"
906,I feel Donald Trump will change america. He will make low class people look for work
907,I don't like either candidate and I'm sick of people telling me how to vote.  I think both are evil and either one in office will not make a difference to me.
908,"I don't think either candidate will be a great president, but I think Hilary Clinton is a slightly better choice."
909,"Trump is likely to upset people with his tendency to speak his mind without thinking first, using wording that can be misunderstood, taking strong positions, and tweeting late at night. He isn't bought by big business or foreign countries. He has reason to do what is right for our country and economy as his kids are in business and he will benefit in having a strong country when he leaves office and most probably returns to real estate.  /  / Hillary is bought by big business and foreign countries. Her ties to middle eastern countries is very troubling. Her mishandling of classified materials is criminal and has shown corruption among many people in government and her ability to control those people and willingness to do so. She has made over $100 million from foreign countries since leaving the white house and recently made a transfer of $1.8 billion to Qatar that can't really be substantiated by their salaries. She has every reason to keep her donors happy and will likely continue to solicit donations in exchange for manipulating her contacts in government for her donors. She has really no reason to do what helps our country, our economy, or our middle class."
910,I'm not sure who to vote for. Clinton is very shady and crooked and Trump is a man child. I don't think either choice is a good one. 
911,"I am not very excited about either candidate, but I believe Clinton is very qualified and will do a good job. Trump is just not fit for the job and while I think having a candidate that is outside of the political norm right now is a great idea, Trump just isn't that person."
912,I think they both suck tremendously. I'm a Libertarian.
913,NA
914,I think that Donald Trump is a dangerous candidate. I think Hillary is a better choice of the two. But I would have preferred to be voting for Bernie Sanders.
915,"As a former Bernie Sanders supporter, I am for Hillary. Trump is far too unpredictable and devoid of substance as well as extremely right wing. With Hillary, there is a decent chance to achieve progressive goals."
916,"I feel they both have their flaws and both are dishonest to an extent. I feel Clinton is better groomed for the position but I like Trumps attitude. They both worry me as one is to polished and well suited for the position but I'm not sure that is what this country needs. The other on is a bit of a wild card which worries me as we still need to be diplomatic. This is not a game, people's lives are at stake and I need my Preident to be calm, cool and collective."
917,I believe Hilary has been involved in a lot of shadiness. I believe she is a liar. I think Trump would be an innovative approach to the society and it is worth giving him a shot. Trump seems more sincere than your average politician.
918,"I support Clinton, because there is a lot more I agree with her on than I do with Trump. I think Trump is not at all a good fit for a president. Whill both candidates have probably lied and done things wrong to a certain degree, Clinton would be a better choice as a person."
919,I think Clinton is a liar and crook. Donald Trump has flaws but is not afraid to change things.
920,"What an awful choice we have, two deeply flawed people, not just candidates, I believe these are bad people.  HRC does not ever tell the truth, not about small things, not about important things, she can't be trusted.  HRC has not done a thing for anyone else's benefit unless there was a benefit to her or her family.  She's bad, she's unethical, she's corrupt.  I will never forgive the democratic party for shoving her down our throats when they were all aware of her deep flaws and conflicts.  they put ""making history"" with a woman ahead of country.  shame on them all."
921,"Trump is dishonest, misogynistic, and in this for himself. Hillary is flawed and guarded but has a long history of public service. Opponents have been trying for many years at great coast to convict Hillary of criminal wrong doing but have been unable to come up with any proof, only accusations."
922,"I feel like Donald Trump lacks the political knowledge and background to be president. He is impulsive, sexist and has racist views of minorities. Hillary Clinton is calculated and power-hungry but has more political experience. "
923,"they both suck, but hillary sucks worse."
924,I don't like either but we need a Republican to fill the open Supreme Court seats. THIS has more ling-term impact than the President.
925,I think Trump is a hate monger and I have never been a fan. Clinton is both strong and stupid for staying with her husband.
926,I am somewhat disappointed in both major party candidates due to all the negative talk. I wish the debates would have focused more on the issues and less on who said or did this or that.
927,"While I am extremely unsatisfied with Hillary Clinton's policies as Secretary of State, i.e. her commitment to neoliberalism, Donald Trump represents a larger threat to the progress that has been made in the country over the last eight years. I voted for Hillary Clinton�the least worst candidate. Fortunately, we get to vote again in four years. "
928,I think donald trump is all about himself and not the people of the country and that he does not even know how the average american lives. I think that hiliary clinton has a better grasp of the everyday american.
929,"I support Hilary Clinton because I know she has been working in politics for years, she has experience. I disagree with a lot of her policies and issues, and think there are significant problems with her campaign, but Donald Trump scares me and I think his policies would severely set America back in progress to the extent that I would strongly considered leaving the United States for my safety. "
930,"Hillary is a liar! Thump is a kind of crazy, but he will be the one people vote. Because we don't have any other choices."
931,"Honestly, DT is a wild card. I am not sure if he is in it for his own self interests or he would be truly helpful. I am fairly certain HC does not care about people like myself. I lean for towards democratic though I am an independent. I was a big bernie sanders supports. Thus it is tough for me, but while I disagree with both candidates on many issues (agree with each on some as well) I am willing to take a chance with trump, as I will not under any circumstances vote for clinton. "
932,Hillary seems dishonest and Trump is a loudmouth.  
933,"I think Trump is arrogant and a bully.  I think Clinton is dishonest, corrupt, and power-hungry.  I dislike both.  But I have to vote for Trump because I disagree with Clinton on many policies including her tax policies, desire to raise the minimum wage, abortion, and immigration policies."
934,i think donald is smart and honest. i think hillary is crooked and a liar. 
935,"I feel that Donald Trump is a refreshing, hopeful choice I believe he can bring about real change. I feel that Hillary Clinton would take us backward. I view her as a typical career politician, that puts her interests first."
936,"I think that Hilary is not the best candidate for the presidency, but she has a platform that is supported by facts and actual plans to fix things. Trump chooses to attack others, incite violence, encourage racial tensions, and feeds off of it all. He doesn't have much of a platform and lies very often."
937,"I feel that none of the candidates are suitable choices.  Hillary has far too many questionable actions.  I believe Trump to be a decent businessman but I'm not certain he has the necessary skills to be president.  Johnson and Stein haven't had enough exposure to make any real informed decision,  with Stein getting even less exposure than Johnson. "
938,I believe both candidates are extremes in directions I would not go. The fact that there is only 2 candidates leaves me throwing away my vote for the independent party.
939,"I wish there was a real good choice, they are both pretty bad"
940,"Both candidates have quite a bit of mistrust coming from people. This is the saddest part,m the fact that people will have to elect and vote for people they don't believe in. Saddest part is that one of the two will actually win. This election separate people, but also question the ""democracy"". How can we speak about democracy and not being able to have someone you believe in represent and defend your interests? "
941,both person very good
942,I do not feel I can trust Trump as a candidate. He lack of respect for ethnic groups and women are repulsive. He is to egotistical and power hungry and flip flops or lies throughout his campaign. I learned a lot about Trump over the past year and found he is worse then I had thought previously.  /  / Hillary Clinton has had to prove herself under way more scrutiny then any other presidential race I know about. the emails seem to be much about nothing. I have read through them before online what was released and not blacked out of course. The missing ones  not clear evidence of wrong doing and at this point I believe if their was anything really bad it would pale in comparison to Donald Trump and his unethical morally corrupt lifestyle past present future. 
943,Both candidates from the major parties are flawed. Unfortunately it comes down to picking the less of both evils. 
944,I don't think either one of them should be running for president
945,I think Hiliary is a liar. I think she has secret motives and is heavily influenced by higher powers of America. I believe Donald Trump is in it for the fame and money. But at least he isn't controlled by people
946,"I think most of the candidates are crooked, but some are more willing to try and make a change."
947,Trump is in it only for him self and cannot be trusted. I believe Clinton will be the best president the country has had since her husband. I believe most of her controversies have been trumped up by the Republicans and are not an issue.
948,"I think trump is dangerous he encourages a divide in our country he is a bigot a racist and misogynistic he bullies and mocks people, he is rude and not qualified to run our country. Clinton while not perfect by any means is well qualified she has handled scrutiny and insults throw at her in a very dignified manner and is at least understanding from how our government works."
949,Hillary is everything that is wrong with government. Trump is just the private sector version. Neither is a good choice and our country will be worse with either. 
950,Donald Trump is a man who is doing this solely because he loves his country . He does not need the money or the headaches. He genuinely loves this country whereas his opponent  has been on the take for the last 30 years . is so corrupt the fbi is afraid of her . Has never lowered herself to taking pictures with average people  unless of course they shell out $2800 a plate for her fundraisers.  There could not be a clearer difference . Truly a battle of good vs evil
951,"Trump has no political background, can't keep his mouth shut and Hillary is a liar that can't be trusted ever."
952,"Hillary Clinton is an exemplary candidate.  She has the ability and the experience to lead the country both in domestic and foreign policy.  On the other hand, Donald Trump is a self-absorbed candidate who has proven that he can agitate the darkest aspects and emotions of the Republican party into a mob-like frenzy.  He only  serves himself, and he would be the worst and most unqualified person to be president.  Hillary Clinton will serve all the people- not just those who supported her.  "
953,I do not favor Clinton or Trump.  However my state is a surefire Clinton state so I will be voting for the Green Party in the hopes of getting to the 15% votes needed in order to make it an officially backed party so that this god awful election scenario never happens again. 
954,Neither is very appealing at all and causes a lot of concern.  Hillary is who I chose but only because I see Trump as worse and not because I like her.
955,they are knowledgeable / they should worh hard for the development of the country and people
956,"I dislike both candidates to be completely honest. I think Trump is strictly a business man and is not suitable to run the country based on his political knowledge and planned ""surprises"" he keeps telling people about when it comes to how he will handle issues facing our country. I don't care for Hillary either and think she is in line with big dollars, but if it were between only her and Trump, I'd still pick her."
957,I don't feel either one can be trusted. They all seem to say one thing and then when they get elected do something else. Its just like voting for the least of the two evil.
958,I think Hillary Clinton is a huge liar and can not be trusted. Donald Trump tends to say controversial things but i believe that he has the country's best interest at heart.
959,"Trump is a racist, misogynistic, I'll-tempered, unqualified, subhuman.  Hillary is a qualified, experienced leader with the correct temperament for President.   There is no comparison between the two."
960,"I do not trust Hilary whatsoever.... She is a liar and criminal and should be treated as such the Clinton dynasty needs to stop. Trumps appeal is that he isn't a politician, but he does say things that I do not agree with and are offensive"
961,"I see in one a life times worth of self indulgence.  Trump has never engaged in public service, and is not likely to change. /  / I see in the other a life times worth of public service. Also, at her age not likely to change.  /  / So one can only assume that the one who has spent a life time of work in public service will actually devote a Presidency to the good of the public."
962,"I'm skeptical on both the candidates [that have a realistic chance at winning the election]. Trump seems very egotistical, and I assume it is because of his upbringing and businesslike nature. I agree with a few things he has talked about, but generally disagree with more. Clinton has the potential to be scary, but I think she might be a safer bet for this election."
963,"While I believe both canidates are below the typical ones, I still think Hillary is best. However, I would much prefer different presidential candates like bernie sanders"
964,Hillary is just a political machine. I can't take here seriously. / Donald is also awful but he has more of a business background 
965,I think Hilary Clinton has the expertise to become president while Donald Trump doesn't have that or even the temperament to do so. Gary Johnson is all of and I have no idea what the platforms of Jill Stein or Evan McMillin are.
966,Hillary is a globalist and cannot be trusted. Her clinton foundation is a criminal enterprise shich has taken advantadge of the nation of Haiti. SHe is a corrupt politician with global interests. Trump is a Naitionalist who is looking out for the county's best interests. He can be trusted to do what is right for the people
967,both candidates are very polarized in the ideology to where they are both very toxic and borderline dangerous.
968,"I don't trust Hillary Clinton for many reasons. I know Donald Trump has a big mouth, but he might be the one to get us out of debt. And he doesn't support abortion."
